Date,Product Name,Region,State,Quantity Sold (Units),Price (INR),Temperature (øC),Festival Indicator,Festival Name,Holiday Indicator,Day of Week,Month,Year
2023-09-26,Flavoured Milk (200ml),Central,Chhattisgarh,497,32.37,29.5,No,,No,Tuesday,September,2023
2023-09-26,Butter (500g),South,Kerala,231,271.92,30.6,No,,No,Tuesday,September,2023
2023-09-26,Skimmed Milk (1L),East,Odisha,507,60.15,30.2,No,,No,Tuesday,September,2023
2023-09-26,Buttermilk (1L),Central,Chhattisgarh,233,38.46,29.5,No,,No,Tuesday,September,2023
2023-09-26,Lassi (200ml),South,Kerala,604,27.83,30.6,No,,No,Tuesday,September,2023
2023-09-26,Skimmed Milk (1L),Central,Chhattisgarh,702,60.42,29.5,No,,No,Tuesday,September,2023
2023-09-26,Dahi / Curd (500g),West,Goa,1027,50.14,29.2,No,,No,Tuesday,September,2023
2023-09-26,Toned Milk (500ml),Central,Chhattisgarh,769,30.52,29.5,No,,No,Tuesday,September,2023
2023-09-26,Cheese Slices (200g),South,Kerala,222,117.75,30.6,No,,No,Tuesday,September,2023
2023-09-26,Buttermilk (1L),West,Goa,307,39.64,29.2,No,,No,Tuesday,September,2023
2023-09-26,Full Cream Milk (1L),Central,Chhattisgarh,1618,64.2,29.5,No,,No,Tuesday,September,2023
2023-09-26,Ghee (1L),South,Kerala,136,557.82,30.6,No,,No,Tuesday,September,2023
2023-09-26,Buttermilk (1L),East,Odisha,334,38.9,30.2,No,,No,Tuesday,September,2023
2023-09-26,Lassi (200ml),North,Delhi,494,26.97,30.8,No,,No,Tuesday,September,2023
2023-09-26,Ghee (1L),East,Odisha,170,579.15,30.2,No,,No,Tuesday,September,2023
2023-09-26,Toned Milk (500ml),West,Goa,1015,30.16,29.2,No,,No,Tuesday,September,2023
2023-09-26,Skimmed Milk (1L),South,Kerala,803,61.11,30.6,No,,No,Tuesday,September,2023
2023-09-26,Ice Cream (500ml),Central,Chhattisgarh,156,193.95,29.5,No,,No,Tuesday,September,2023
2023-09-26,Skimmed Milk (1L),North,Delhi,735,62.07,30.8,No,,No,Tuesday,September,2023
2023-09-26,Lassi (200ml),West,Goa,510,27.42,29.2,No,,No,Tuesday,September,2023
2023-09-26,Ice Cream (500ml),West,Goa,308,200.18,29.2,No,,No,Tuesday,September,2023
2023-09-26,Full Cream Milk (1L),West,Goa,1407,64.97,29.2,No,,No,Tuesday,September,2023
2023-09-26,Paneer (200g),North,Delhi,379,99.27,30.8,No,,No,Tuesday,September,2023
2023-09-26,Lassi (200ml),East,Odisha,532,27.66,30.2,No,,No,Tuesday,September,2023
2023-09-26,Full Cream Milk (1L),South,Kerala,2029,65.04,30.6,No,,No,Tuesday,September,2023
2023-09-26,Toned Milk (500ml),South,Kerala,1228,29.45,30.6,No,,No,Tuesday,September,2023
2023-09-26,Dahi / Curd (500g),South,Kerala,962,50.34,30.6,No,,No,Tuesday,September,2023
2023-09-26,Ghee (1L),West,Goa,94,564,29.2,No,,No,Tuesday,September,2023
2023-09-26,Full Cream Milk (1L),North,Delhi,1710,66.08,30.8,No,,No,Tuesday,September,2023
2023-09-26,Dahi / Curd (500g),North,Delhi,1192,48.91,30.8,No,,No,Tuesday,September,2023
2023-09-26,Buttermilk (1L),South,Kerala,456,39.53,30.6,No,,No,Tuesday,September,2023
2023-09-27,Dahi / Curd (500g),South,Telangana,732,49.43,29.8,No,,No,Wednesday,September,2023
2023-09-27,Flavoured Milk (200ml),South,Telangana,854,33.12,29.8,No,,No,Wednesday,September,2023
2023-09-27,Buttermilk (1L),West,Goa,489,39.04,31.5,No,,No,Wednesday,September,2023
2023-09-27,Toned Milk (500ml),Central,Chhattisgarh,1352,29.38,29.5,No,,No,Wednesday,September,2023
2023-09-27,Full Cream Milk (1L),South,Telangana,1987,64.56,29.8,No,,No,Wednesday,September,2023
2023-09-27,Ice Cream (500ml),North,Punjab,280,199.75,33.7,No,,No,Wednesday,September,2023
2023-09-27,Flavoured Milk (200ml),North,Punjab,543,33.97,33.7,No,,No,Wednesday,September,2023
2023-09-27,Full Cream Milk (1L),North,Punjab,1346,66.4,33.7,No,,No,Wednesday,September,2023
2023-09-27,Buttermilk (1L),South,Telangana,290,37.82,29.8,No,,No,Wednesday,September,2023
2023-09-27,Full Cream Milk (1L),West,Goa,1582,64.31,31.5,No,,No,Wednesday,September,2023
2023-09-27,Ice Cream (500ml),West,Goa,396,197.35,31.5,No,,No,Wednesday,September,2023
2023-09-27,Full Cream Milk (1L),Central,Chhattisgarh,1677,65.84,29.5,No,,No,Wednesday,September,2023
2023-09-27,Flavoured Milk (200ml),West,Goa,409,33.69,31.5,No,,No,Wednesday,September,2023
2023-09-27,Flavoured Milk (200ml),East,Bihar,525,32.36,29.7,No,,No,Wednesday,September,2023
2023-09-27,Cheese Slices (200g),Central,Chhattisgarh,257,122.59,29.5,No,,No,Wednesday,September,2023
2023-09-27,Ghee (1L),East,Bihar,119,561.75,29.7,No,,No,Wednesday,September,2023
2023-09-27,Toned Milk (500ml),North,Punjab,822,29.69,33.7,No,,No,Wednesday,September,2023
2023-09-27,Ice Cream (500ml),South,Telangana,329,192.8,29.8,No,,No,Wednesday,September,2023
2023-09-27,Skimmed Milk (1L),North,Punjab,383,60.06,33.7,No,,No,Wednesday,September,2023
2023-09-27,Cheese Slices (200g),South,Telangana,85,118.44,29.8,No,,No,Wednesday,September,2023
2023-09-27,Toned Milk (500ml),West,Goa,1423,29.78,31.5,No,,No,Wednesday,September,2023
2023-09-27,Butter (500g),East,Bihar,280,282.61,29.7,No,,No,Wednesday,September,2023
2023-09-27,Ghee (1L),West,Goa,261,567.09,31.5,No,,No,Wednesday,September,2023
2023-09-27,Dahi / Curd (500g),North,Punjab,1008,49.3,33.7,No,,No,Wednesday,September,2023
2023-09-27,Skimmed Milk (1L),South,Telangana,367,58.9,29.8,No,,No,Wednesday,September,2023
2023-09-27,Buttermilk (1L),North,Punjab,372,39.21,33.7,No,,No,Wednesday,September,2023
2023-09-27,Butter (500g),South,Telangana,345,282.4,29.8,No,,No,Wednesday,September,2023
2023-09-27,Butter (500g),Central,Chhattisgarh,390,279.22,29.5,No,,No,Wednesday,September,2023
2023-09-27,Ghee (1L),South,Telangana,140,571.37,29.8,No,,No,Wednesday,September,2023
2023-09-27,Skimmed Milk (1L),East,Bihar,507,59.68,29.7,No,,No,Wednesday,September,2023
2023-09-27,Paneer (200g),Central,Chhattisgarh,326,98.74,29.5,No,,No,Wednesday,September,2023
2023-09-27,Dahi / Curd (500g),East,Bihar,1104,49.16,29.7,No,,No,Wednesday,September,2023
2023-09-27,Paneer (200g),South,Telangana,458,97.76,29.8,No,,No,Wednesday,September,2023
2023-09-27,Lassi (200ml),South,Telangana,321,27.06,29.8,No,,No,Wednesday,September,2023
2023-09-27,Lassi (200ml),West,Goa,353,26.92,31.5,No,,No,Wednesday,September,2023
2023-09-27,Lassi (200ml),North,Punjab,699,26.91,33.7,No,,No,Wednesday,September,2023
2023-09-27,Paneer (200g),North,Punjab,465,98.22,33.7,No,,No,Wednesday,September,2023
2023-09-27,Cheese Slices (200g),West,Goa,143,122.7,31.5,No,,No,Wednesday,September,2023
2023-09-27,Dahi / Curd (500g),Central,Chhattisgarh,635,49.3,29.5,No,,No,Wednesday,September,2023
2023-09-27,Full Cream Milk (1L),East,Bihar,1786,66.49,29.7,No,,No,Wednesday,September,2023
2023-09-27,Butter (500g),West,Goa,132,268.16,31.5,No,,No,Wednesday,September,2023
2023-09-27,Skimmed Milk (1L),Central,Chhattisgarh,607,61.86,29.5,No,,No,Wednesday,September,2023
2023-09-28,Flavoured Milk (200ml),South,Telangana,881,33.51,29.2,No,,No,Thursday,September,2023
2023-09-28,Cheese Slices (200g),North,Punjab,296,124.62,33.5,No,,No,Thursday,September,2023
2023-09-28,Lassi (200ml),East,Jharkhand,493,27.6,28.5,No,,No,Thursday,September,2023
2023-09-28,Flavoured Milk (200ml),West,Maharashtra,497,33.79,29.2,No,,No,Thursday,September,2023
2023-09-28,Paneer (200g),Central,Chhattisgarh,483,101.84,33.7,No,,No,Thursday,September,2023
2023-09-28,Ice Cream (500ml),South,Telangana,524,193.69,29.2,No,,No,Thursday,September,2023
2023-09-28,Paneer (200g),West,Maharashtra,431,99.14,29.2,No,,No,Thursday,September,2023
2023-09-28,Lassi (200ml),Central,Chhattisgarh,582,26.99,33.7,No,,No,Thursday,September,2023
2023-09-28,Full Cream Milk (1L),South,Telangana,802,65.5,29.2,No,,No,Thursday,September,2023
2023-09-28,Cheese Slices (200g),South,Telangana,156,118.09,29.2,No,,No,Thursday,September,2023
2023-09-28,Butter (500g),Central,Chhattisgarh,401,270.67,33.7,No,,No,Thursday,September,2023
2023-09-28,Butter (500g),East,Jharkhand,91,271.79,28.5,No,,No,Thursday,September,2023
2023-09-28,Full Cream Milk (1L),North,Punjab,1356,67.7,33.5,No,,No,Thursday,September,2023
2023-09-28,Toned Milk (500ml),West,Maharashtra,930,30.18,29.2,No,,No,Thursday,September,2023
2023-09-28,Butter (500g),South,Telangana,286,282.9,29.2,No,,No,Thursday,September,2023
2023-09-28,Toned Milk (500ml),East,Jharkhand,1650,29.25,28.5,No,,No,Thursday,September,2023
2023-09-28,Full Cream Milk (1L),East,Jharkhand,965,64.3,28.5,No,,No,Thursday,September,2023
2023-09-28,Full Cream Milk (1L),West,Maharashtra,1271,67.66,29.2,No,,No,Thursday,September,2023
2023-09-28,Lassi (200ml),West,Maharashtra,321,26.79,29.2,No,,No,Thursday,September,2023
2023-09-28,Cheese Slices (200g),East,Jharkhand,242,123.28,28.5,No,,No,Thursday,September,2023
2023-09-28,Buttermilk (1L),South,Telangana,304,38.87,29.2,No,,No,Thursday,September,2023
2023-09-28,Cheese Slices (200g),Central,Chhattisgarh,206,118.13,33.7,No,,No,Thursday,September,2023
2023-09-28,Lassi (200ml),North,Punjab,793,27.07,33.5,No,,No,Thursday,September,2023
2023-09-28,Dahi / Curd (500g),East,Jharkhand,1139,48.85,28.5,No,,No,Thursday,September,2023
2023-09-28,Skimmed Milk (1L),Central,Chhattisgarh,759,58.72,33.7,No,,No,Thursday,September,2023
2023-09-28,Butter (500g),West,Maharashtra,220,276.25,29.2,No,,No,Thursday,September,2023
2023-09-28,Paneer (200g),East,Jharkhand,510,101.52,28.5,No,,No,Thursday,September,2023
2023-09-28,Buttermilk (1L),Central,Chhattisgarh,386,38.14,33.7,No,,No,Thursday,September,2023
2023-09-28,Skimmed Milk (1L),East,Jharkhand,378,60.94,28.5,No,,No,Thursday,September,2023
2023-09-28,Ghee (1L),Central,Chhattisgarh,127,587.81,33.7,No,,No,Thursday,September,2023
2023-09-28,Skimmed Milk (1L),West,Maharashtra,556,61.76,29.2,No,,No,Thursday,September,2023
2023-09-28,Ghee (1L),South,Telangana,216,581.51,29.2,No,,No,Thursday,September,2023
2023-09-28,Ghee (1L),West,Maharashtra,209,578.06,29.2,No,,No,Thursday,September,2023
2023-09-28,Ice Cream (500ml),East,Jharkhand,249,195.59,28.5,No,,No,Thursday,September,2023
2023-09-28,Ice Cream (500ml),West,Maharashtra,457,199.38,29.2,No,,No,Thursday,September,2023
2023-09-28,Flavoured Milk (200ml),East,Jharkhand,556,33.9,28.5,No,,No,Thursday,September,2023
2023-09-28,Flavoured Milk (200ml),Central,Chhattisgarh,706,32.12,33.7,No,,No,Thursday,September,2023
2023-09-28,Toned Milk (500ml),South,Telangana,1286,30.13,29.2,No,,No,Thursday,September,2023
2023-09-28,Buttermilk (1L),East,Jharkhand,391,38.58,28.5,No,,No,Thursday,September,2023
2023-09-29,Full Cream Milk (1L),East,West Bengal,909,64.14,29.7,No,,No,Friday,September,2023
2023-09-29,Flavoured Milk (200ml),East,West Bengal,336,33.54,29.7,No,,No,Friday,September,2023
2023-09-29,Cheese Slices (200g),Central,Chhattisgarh,149,117.58,32.2,No,,No,Friday,September,2023
2023-09-29,Toned Milk (500ml),Central,Chhattisgarh,867,29.56,32.2,No,,No,Friday,September,2023
2023-09-29,Flavoured Milk (200ml),North,Delhi,782,32.4,34.7,No,,No,Friday,September,2023
2023-09-29,Buttermilk (1L),South,Kerala,473,37.43,26.5,No,,No,Friday,September,2023
2023-09-29,Toned Milk (500ml),South,Kerala,646,29.13,26.5,No,,No,Friday,September,2023
2023-09-29,Butter (500g),East,West Bengal,130,273.63,29.7,No,,No,Friday,September,2023
2023-09-29,Paneer (200g),North,Delhi,465,99.12,34.7,No,,No,Friday,September,2023
2023-09-29,Buttermilk (1L),West,Gujarat,447,38.11,25.1,No,,No,Friday,September,2023
2023-09-29,Skimmed Milk (1L),South,Kerala,697,60.93,26.5,No,,No,Friday,September,2023
2023-09-29,Full Cream Milk (1L),North,Delhi,1897,67.97,34.7,No,,No,Friday,September,2023
2023-09-29,Lassi (200ml),West,Gujarat,517,26.86,25.1,No,,No,Friday,September,2023
2023-09-29,Lassi (200ml),North,Delhi,392,27.86,34.7,No,,No,Friday,September,2023
2023-09-29,Toned Milk (500ml),East,West Bengal,1535,29.28,29.7,No,,No,Friday,September,2023
2023-09-29,Paneer (200g),South,Kerala,582,100.2,26.5,No,,No,Friday,September,2023
2023-09-29,Ghee (1L),South,Kerala,129,577.27,26.5,No,,No,Friday,September,2023
2023-09-29,Lassi (200ml),Central,Chhattisgarh,410,27.73,32.2,No,,No,Friday,September,2023
2023-09-29,Cheese Slices (200g),East,West Bengal,190,122.89,29.7,No,,No,Friday,September,2023
2023-09-29,Full Cream Milk (1L),Central,Chhattisgarh,2089,64.62,32.2,No,,No,Friday,September,2023
2023-09-29,Dahi / Curd (500g),South,Kerala,829,49.62,26.5,No,,No,Friday,September,2023
2023-09-29,Butter (500g),North,Delhi,240,275.06,34.7,No,,No,Friday,September,2023
2023-09-29,Paneer (200g),Central,Chhattisgarh,558,99.93,32.2,No,,No,Friday,September,2023
2023-09-29,Ice Cream (500ml),East,West Bengal,330,201.89,29.7,No,,No,Friday,September,2023
2023-09-29,Buttermilk (1L),East,West Bengal,479,37.45,29.7,No,,No,Friday,September,2023
2023-09-29,Dahi / Curd (500g),North,Delhi,830,49.18,34.7,No,,No,Friday,September,2023
2023-09-29,Full Cream Milk (1L),West,Gujarat,1540,64.68,25.1,No,,No,Friday,September,2023
2023-09-29,Ghee (1L),East,West Bengal,112,571.01,29.7,No,,No,Friday,September,2023
2023-09-29,Ghee (1L),Central,Chhattisgarh,186,582.29,32.2,No,,No,Friday,September,2023
2023-09-29,Paneer (200g),West,Gujarat,564,101.9,25.1,No,,No,Friday,September,2023
2023-09-29,Dahi / Curd (500g),East,West Bengal,1139,50.49,29.7,No,,No,Friday,September,2023
2023-09-29,Flavoured Milk (200ml),South,Kerala,406,32.4,26.5,No,,No,Friday,September,2023
2023-09-29,Butter (500g),South,Kerala,267,271.5,26.5,No,,No,Friday,September,2023
2023-09-29,Flavoured Milk (200ml),Central,Chhattisgarh,390,32.46,32.2,No,,No,Friday,September,2023
2023-09-29,Skimmed Milk (1L),East,West Bengal,403,59.68,29.7,No,,No,Friday,September,2023
2023-09-29,Flavoured Milk (200ml),West,Gujarat,605,32.51,25.1,No,,No,Friday,September,2023
2023-09-29,Butter (500g),Central,Chhattisgarh,195,272.6,32.2,No,,No,Friday,September,2023
2023-09-29,Lassi (200ml),East,West Bengal,381,28.31,29.7,No,,No,Friday,September,2023
2023-09-29,Toned Milk (500ml),North,Delhi,1433,29.22,34.7,No,,No,Friday,September,2023
2023-09-29,Butter (500g),West,Gujarat,258,269.46,25.1,No,,No,Friday,September,2023
2023-09-29,Toned Milk (500ml),West,Gujarat,613,29.56,25.1,No,,No,Friday,September,2023
2023-09-29,Ice Cream (500ml),South,Kerala,580,194.97,26.5,No,,No,Friday,September,2023
2023-09-29,Ghee (1L),North,Delhi,264,568.41,34.7,No,,No,Friday,September,2023
2023-09-30,Ghee (1L),South,Tamil Nadu,162,581.43,26.3,No,,No,Saturday,September,2023
2023-09-30,Dahi / Curd (500g),North,Rajasthan,585,49.56,36.8,No,,No,Saturday,September,2023
2023-09-30,Skimmed Milk (1L),East,West Bengal,548,61.99,28.4,No,,No,Saturday,September,2023
2023-09-30,Skimmed Milk (1L),South,Tamil Nadu,479,58.95,26.3,No,,No,Saturday,September,2023
2023-09-30,Cheese Slices (200g),South,Tamil Nadu,167,121.68,26.3,No,,No,Saturday,September,2023
2023-09-30,Ice Cream (500ml),East,West Bengal,541,193.8,28.4,No,,No,Saturday,September,2023
2023-09-30,Cheese Slices (200g),West,Gujarat,335,123.14,30.7,No,,No,Saturday,September,2023
2023-09-30,Paneer (200g),South,Tamil Nadu,561,99.42,26.3,No,,No,Saturday,September,2023
2023-09-30,Ghee (1L),West,Gujarat,232,586.66,30.7,No,,No,Saturday,September,2023
2023-09-30,Toned Milk (500ml),North,Rajasthan,1273,30.31,36.8,No,,No,Saturday,September,2023
2023-09-30,Lassi (200ml),West,Gujarat,331,26.69,30.7,No,,No,Saturday,September,2023
2023-09-30,Paneer (200g),West,Gujarat,392,100.11,30.7,No,,No,Saturday,September,2023
2023-09-30,Ghee (1L),North,Rajasthan,265,581.58,36.8,No,,No,Saturday,September,2023
2023-09-30,Butter (500g),West,Gujarat,300,276.52,30.7,No,,No,Saturday,September,2023
2023-09-30,Skimmed Milk (1L),West,Gujarat,413,62.24,30.7,No,,No,Saturday,September,2023
2023-09-30,Full Cream Milk (1L),North,Rajasthan,1600,66.24,36.8,No,,No,Saturday,September,2023
2023-09-30,Dahi / Curd (500g),South,Tamil Nadu,1090,49.69,26.3,No,,No,Saturday,September,2023
2023-09-30,Flavoured Milk (200ml),East,West Bengal,761,32.25,28.4,No,,No,Saturday,September,2023
2023-09-30,Buttermilk (1L),East,West Bengal,653,38.88,28.4,No,,No,Saturday,September,2023
2023-09-30,Flavoured Milk (200ml),North,Rajasthan,656,32.53,36.8,No,,No,Saturday,September,2023
2023-09-30,Paneer (200g),East,West Bengal,393,101.71,28.4,No,,No,Saturday,September,2023
2023-09-30,Full Cream Milk (1L),East,West Bengal,1340,67.51,28.4,No,,No,Saturday,September,2023
2023-09-30,Ghee (1L),Central,Madhya Pradesh,226,577.07,31.3,No,,No,Saturday,September,2023
2023-09-30,Dahi / Curd (500g),Central,Madhya Pradesh,675,48.31,31.3,No,,No,Saturday,September,2023
2023-09-30,Buttermilk (1L),South,Tamil Nadu,407,38.11,26.3,No,,No,Saturday,September,2023
2023-09-30,Butter (500g),North,Rajasthan,374,279.65,36.8,No,,No,Saturday,September,2023
2023-09-30,Full Cream Milk (1L),South,Tamil Nadu,1116,65.17,26.3,No,,No,Saturday,September,2023
2023-09-30,Butter (500g),South,Tamil Nadu,231,269.89,26.3,No,,No,Saturday,September,2023
2023-09-30,Cheese Slices (200g),East,West Bengal,163,121.42,28.4,No,,No,Saturday,September,2023
2023-09-30,Toned Milk (500ml),Central,Madhya Pradesh,1474,30.06,31.3,No,,No,Saturday,September,2023
2023-09-30,Lassi (200ml),South,Tamil Nadu,543,27.03,26.3,No,,No,Saturday,September,2023
2023-09-30,Flavoured Milk (200ml),Central,Madhya Pradesh,365,33.5,31.3,No,,No,Saturday,September,2023
2023-09-30,Toned Milk (500ml),South,Tamil Nadu,1477,30.13,26.3,No,,No,Saturday,September,2023
2023-09-30,Lassi (200ml),East,West Bengal,691,26.85,28.4,No,,No,Saturday,September,2023
2023-09-30,Buttermilk (1L),North,Rajasthan,348,39.51,36.8,No,,No,Saturday,September,2023
2023-09-30,Skimmed Milk (1L),Central,Madhya Pradesh,349,59.54,31.3,No,,No,Saturday,September,2023
2023-09-30,Skimmed Milk (1L),North,Rajasthan,853,61,36.8,No,,No,Saturday,September,2023
2023-09-30,Full Cream Milk (1L),West,Gujarat,1393,64.74,30.7,No,,No,Saturday,September,2023
2023-09-30,Ghee (1L),East,West Bengal,132,554.86,28.4,No,,No,Saturday,September,2023
2023-09-30,Ice Cream (500ml),West,Gujarat,449,195.73,30.7,No,,No,Saturday,September,2023
2023-09-30,Paneer (200g),Central,Madhya Pradesh,304,97.84,31.3,No,,No,Saturday,September,2023
2023-09-30,Dahi / Curd (500g),East,West Bengal,991,48.21,28.4,No,,No,Saturday,September,2023
2023-09-30,Ice Cream (500ml),Central,Madhya Pradesh,405,196.19,31.3,No,,No,Saturday,September,2023
2023-09-30,Cheese Slices (200g),North,Rajasthan,186,121.49,36.8,No,,No,Saturday,September,2023
2023-09-30,Butter (500g),East,West Bengal,165,267.14,28.4,No,,No,Saturday,September,2023
2023-10-01,Buttermilk (1L),East,Jharkhand,300,39.32,26.5,No,,No,Sunday,October,2023
2023-10-01,Ghee (1L),South,Kerala,184,565.7,27.4,No,,No,Sunday,October,2023
2023-10-01,Paneer (200g),Central,Madhya Pradesh,367,98.19,28,No,,No,Sunday,October,2023
2023-10-01,Dahi / Curd (500g),North,Delhi,1056,49.44,25.3,No,,No,Sunday,October,2023
2023-10-01,Skimmed Milk (1L),Central,Madhya Pradesh,584,61.18,28,No,,No,Sunday,October,2023
2023-10-01,Full Cream Milk (1L),Central,Madhya Pradesh,1969,67.95,28,No,,No,Sunday,October,2023
2023-10-01,Paneer (200g),North,Delhi,869,98.16,25.3,No,,No,Sunday,October,2023
2023-10-01,Ghee (1L),West,Gujarat,246,557.06,32.3,No,,No,Sunday,October,2023
2023-10-01,Lassi (200ml),East,Jharkhand,727,26.79,26.5,No,,No,Sunday,October,2023
2023-10-01,Dahi / Curd (500g),West,Gujarat,1367,49.45,32.3,No,,No,Sunday,October,2023
2023-10-01,Buttermilk (1L),Central,Madhya Pradesh,537,37.38,28,No,,No,Sunday,October,2023
2023-10-01,Toned Milk (500ml),Central,Madhya Pradesh,1188,29.17,28,No,,No,Sunday,October,2023
2023-10-01,Ice Cream (500ml),South,Kerala,313,192.21,27.4,No,,No,Sunday,October,2023
2023-10-01,Flavoured Milk (200ml),North,Delhi,633,33.34,25.3,No,,No,Sunday,October,2023
2023-10-01,Flavoured Milk (200ml),Central,Madhya Pradesh,538,33.65,28,No,,No,Sunday,October,2023
2023-10-01,Cheese Slices (200g),West,Gujarat,236,122.33,32.3,No,,No,Sunday,October,2023
2023-10-01,Ghee (1L),Central,Madhya Pradesh,371,566.66,28,No,,No,Sunday,October,2023
2023-10-01,Lassi (200ml),Central,Madhya Pradesh,458,27.42,28,No,,No,Sunday,October,2023
2023-10-01,Buttermilk (1L),South,Kerala,266,38.72,27.4,No,,No,Sunday,October,2023
2023-10-01,Dahi / Curd (500g),East,Jharkhand,1325,50.71,26.5,No,,No,Sunday,October,2023
2023-10-01,Cheese Slices (200g),North,Delhi,184,122.51,25.3,No,,No,Sunday,October,2023
2023-10-01,Paneer (200g),West,Gujarat,749,101.23,32.3,No,,No,Sunday,October,2023
2023-10-01,Ice Cream (500ml),East,Jharkhand,269,198.59,26.5,No,,No,Sunday,October,2023
2023-10-01,Flavoured Milk (200ml),East,Jharkhand,506,32.47,26.5,No,,No,Sunday,October,2023
2023-10-01,Ghee (1L),North,Delhi,258,572.39,25.3,No,,No,Sunday,October,2023
2023-10-01,Paneer (200g),South,Kerala,878,96.95,27.4,No,,No,Sunday,October,2023
2023-10-01,Ice Cream (500ml),North,Delhi,294,200.5,25.3,No,,No,Sunday,October,2023
2023-10-01,Toned Milk (500ml),East,Jharkhand,1435,30.34,26.5,No,,No,Sunday,October,2023
2023-10-01,Toned Milk (500ml),North,Delhi,998,28.9,25.3,No,,No,Sunday,October,2023
2023-10-01,Full Cream Milk (1L),West,Gujarat,1204,64.05,32.3,No,,No,Sunday,October,2023
2023-10-01,Buttermilk (1L),West,Gujarat,601,39.37,32.3,No,,No,Sunday,October,2023
2023-10-01,Lassi (200ml),West,Gujarat,720,27.97,32.3,No,,No,Sunday,October,2023
2023-10-01,Skimmed Milk (1L),East,Jharkhand,724,60.74,26.5,No,,No,Sunday,October,2023
2023-10-01,Ice Cream (500ml),Central,Madhya Pradesh,176,197.08,28,No,,No,Sunday,October,2023
2023-10-01,Ghee (1L),East,Jharkhand,120,568.64,26.5,No,,No,Sunday,October,2023
2023-10-01,Buttermilk (1L),North,Delhi,372,37.97,25.3,No,,No,Sunday,October,2023
2023-10-01,Cheese Slices (200g),East,Jharkhand,214,123.68,26.5,No,,No,Sunday,October,2023
2023-10-01,Full Cream Milk (1L),North,Delhi,954,64.8,25.3,No,,No,Sunday,October,2023
2023-10-01,Dahi / Curd (500g),Central,Madhya Pradesh,674,50.33,28,No,,No,Sunday,October,2023
2023-10-01,Dahi / Curd (500g),South,Kerala,1336,49.44,27.4,No,,No,Sunday,October,2023
2023-10-01,Butter (500g),East,Jharkhand,338,281.86,26.5,No,,No,Sunday,October,2023
2023-10-01,Full Cream Milk (1L),South,Kerala,1698,66.41,27.4,No,,No,Sunday,October,2023
2023-10-01,Skimmed Milk (1L),North,Delhi,331,59.29,25.3,No,,No,Sunday,October,2023
2023-10-01,Skimmed Milk (1L),West,Gujarat,668,60.7,32.3,No,,No,Sunday,October,2023
2023-10-01,Paneer (200g),East,Jharkhand,835,99.18,26.5,No,,No,Sunday,October,2023
2023-10-01,Lassi (200ml),North,Delhi,309,26.72,25.3,No,,No,Sunday,October,2023
2023-10-02,Ghee (1L),Central,Chhattisgarh,269,567.41,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Butter (500g),East,Odisha,337,280.54,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Lassi (200ml),North,Punjab,484,27.15,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Full Cream Milk (1L),Central,Chhattisgarh,3047,64.08,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Skimmed Milk (1L),East,Odisha,1194,59.81,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Cheese Slices (200g),Central,Chhattisgarh,346,120.4,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Skimmed Milk (1L),South,Kerala,933,59.85,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Lassi (200ml),Central,Chhattisgarh,1084,27.56,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Flavoured Milk (200ml),Central,Chhattisgarh,720,32.19,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Full Cream Milk (1L),West,Gujarat,2599,65.73,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Paneer (200g),North,Punjab,1089,98.02,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Skimmed Milk (1L),West,Gujarat,1195,61.53,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Dahi / Curd (500g),East,Odisha,735,49.51,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Ice Cream (500ml),West,Gujarat,355,196.33,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Buttermilk (1L),North,Punjab,759,38.35,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Buttermilk (1L),West,Gujarat,656,37.41,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Ghee (1L),East,Odisha,276,559.66,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Full Cream Milk (1L),North,Punjab,1842,65.78,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Toned Milk (500ml),South,Kerala,872,29.46,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Buttermilk (1L),East,Odisha,938,37.56,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
