Product_Name,Region,Week_Start,Quantity_Sold,Avg_Price,Avg_Temperature,Festival_Names,Num_Days,Festival_Indicator,Holiday_Indicator
Paneer (200g),East,2021-05-17,1335,91.34,35.4,No_Festival,3,No,No
Paneer (200g),East,2021-05-24,2250,89.98,33.4,No_Festival,6,No,No
Paneer (200g),East,2021-05-31,2682,89.78,32.8,No_Festival,6,No,No
Paneer (200g),East,2021-06-07,2913,90.51,31.7,No_Festival,6,No,No
Paneer (200g),East,2021-06-14,1947,87.71,32.8,No_Festival,4,No,No
Paneer (200g),East,2021-06-21,2761,90.8,31.1,No_Festival,6,No,No
Paneer (200g),East,2021-06-28,2155,89.61,31.2,No_Festival,6,No,No
Paneer (200g),East,2021-07-05,2606,90.08,29.8,No_Festival,7,No,No
Paneer (200g),East,2021-07-12,2349,90.18,29.6,No_Festival,6,No,No
Paneer (200g),East,2021-07-19,2483,90.82,29.5,No_Festival,5,No,No
Paneer (200g),East,2021-07-26,2841,90.5,29.8,No_Festival,7,No,No
Paneer (200g),East,2021-08-02,1424,88.45,27.6,No_Festival,3,No,No
Paneer (200g),East,2021-08-09,2637,89.43,30.4,Independence Day,4,Yes,Yes
Paneer (200g),East,2021-08-16,1988,90.49,30.8,Raksha Bandhan,4,Yes,Yes
Paneer (200g),East,2021-08-23,2947,90.31,31.4,No_Festival,6,No,No
Paneer (200g),East,2021-08-30,2725,90.8,29.8,Janmashtami,6,Yes,Yes
Paneer (200g),East,2021-09-06,3361,89.77,29.9,No_Festival,7,No,No
Paneer (200g),East,2021-09-13,1145,89.16,29.5,No_Festival,3,No,No
Paneer (200g),East,2021-09-20,2294,89.91,28.7,No_Festival,5,No,No
Paneer (200g),East,2021-09-27,3204,91.32,28.3,Gandhi Jayanti,5,Yes,Yes
Paneer (200g),East,2021-10-04,3704,89.38,26.8,No_Festival,6,No,No
Paneer (200g),East,2021-10-11,2798,89.01,28.6,Navratri,5,Yes,Yes
Paneer (200g),East,2021-10-18,2840,88.86,27.3,No_Festival,5,No,No
Paneer (200g),East,2021-10-25,3812,90.1,27.0,No_Festival,6,No,No
Paneer (200g),East,2021-11-01,4426,91.29,23.3,Diwali,7,Yes,Yes
Paneer (200g),East,2021-11-08,2763,89.45,22.7,No_Festival,5,No,No
Paneer (200g),East,2021-11-15,3151,90.64,23.0,Guru Nanak Jayanti,6,Yes,Yes
Paneer (200g),East,2021-11-22,3665,89.65,21.0,No_Festival,7,No,No
Paneer (200g),East,2021-11-29,1350,89.23,20.6,No_Festival,3,No,No
Paneer (200g),East,2021-12-06,3271,90.6,16.4,No_Festival,6,No,No
Paneer (200g),East,2021-12-13,4018,89.56,16.7,No_Festival,7,No,No
Paneer (200g),East,2021-12-20,3060,89.5,17.4,Christmas,4,Yes,Yes
Paneer (200g),East,2021-12-27,2770,90.73,16.6,No_Festival,5,No,No
Paneer (200g),East,2022-01-03,2788,95.13,18.9,No_Festival,7,No,No
Paneer (200g),East,2022-01-10,2825,94.86,17.9,Makar Sankranti,7,Yes,Yes
Paneer (200g),East,2022-01-17,2164,94.43,20.5,No_Festival,5,No,No
Paneer (200g),East,2022-01-24,3160,93.92,17.7,Republic Day,7,Yes,Yes
Paneer (200g),East,2022-01-31,1788,94.57,20.5,No_Festival,5,No,No
Paneer (200g),East,2022-02-07,1949,93.86,21.4,No_Festival,5,No,No
Paneer (200g),East,2022-02-14,2061,94.32,21.7,No_Festival,6,No,No
Paneer (200g),East,2022-02-21,1813,94.31,21.9,No_Festival,5,No,No
Paneer (200g),East,2022-02-28,2520,94.5,25.6,No_Festival,6,No,No
Paneer (200g),East,2022-03-07,2729,94.87,28.6,No_Festival,7,No,No
Paneer (200g),East,2022-03-14,2622,95.48,27.2,Holi,7,Yes,Yes
Paneer (200g),East,2022-03-21,1967,94.77,26.3,No_Festival,5,No,No
Paneer (200g),East,2022-03-28,1954,93.53,28.9,No_Festival,6,No,No
Paneer (200g),East,2022-04-04,1808,94.01,34.2,No_Festival,4,No,No
Paneer (200g),East,2022-04-11,2228,94.12,32.3,Baisakhi,5,Yes,Yes
Paneer (200g),East,2022-04-18,1960,94.23,32.0,No_Festival,4,No,No
Paneer (200g),East,2022-04-25,2771,94.04,31.8,No_Festival,6,No,No
Paneer (200g),East,2022-05-02,2302,94.18,34.4,No_Festival,6,No,Yes
Paneer (200g),East,2022-05-09,3387,95.54,34.5,No_Festival,7,No,No
Paneer (200g),East,2022-05-16,2293,93.37,33.8,No_Festival,5,No,No
Paneer (200g),East,2022-05-23,1731,95.38,35.5,No_Festival,5,No,No
Paneer (200g),East,2022-05-30,2060,94.89,32.7,No_Festival,5,No,No
Paneer (200g),East,2022-06-06,1509,95.33,31.6,No_Festival,4,No,No
Paneer (200g),East,2022-06-13,2003,94.9,32.7,No_Festival,4,No,No
Paneer (200g),East,2022-06-20,1393,94.08,31.7,No_Festival,4,No,No
Paneer (200g),East,2022-06-27,3454,94.0,31.4,No_Festival,7,No,No
Paneer (200g),East,2022-07-04,3493,93.67,30.3,No_Festival,7,No,Yes
Paneer (200g),East,2022-07-11,2236,93.24,30.5,No_Festival,6,No,No
Paneer (200g),East,2022-07-18,2310,93.87,29.0,No_Festival,6,No,No
Paneer (200g),East,2022-07-25,1628,93.98,32.1,No_Festival,5,No,No
Paneer (200g),East,2022-08-01,1530,93.78,31.0,No_Festival,4,No,No
Paneer (200g),East,2022-08-08,740,95.55,32.0,No_Festival,2,No,No
Paneer (200g),East,2022-08-15,3711,94.77,30.7,"Independence Day, Janmashtami",6,Yes,Yes
Paneer (200g),East,2022-08-22,1716,95.46,30.2,No_Festival,4,No,No
Paneer (200g),East,2022-08-29,3142,93.6,29.7,No_Festival,7,No,No
Paneer (200g),East,2022-09-05,2838,94.82,29.6,No_Festival,7,No,No
Paneer (200g),East,2022-09-12,2722,94.56,28.3,No_Festival,6,No,No
Paneer (200g),East,2022-09-19,1291,92.82,31.3,No_Festival,4,No,No
Paneer (200g),East,2022-09-26,2318,96.1,27.7,No_Festival,5,No,No
Paneer (200g),East,2022-10-03,2208,93.69,26.3,No_Festival,3,No,No
Paneer (200g),East,2022-10-10,2711,94.43,28.8,No_Festival,5,No,No
Paneer (200g),East,2022-10-17,3289,95.48,25.7,No_Festival,5,No,No
Paneer (200g),East,2022-10-24,2289,95.48,28.7,No_Festival,4,No,No
Paneer (200g),East,2022-10-31,2429,93.73,23.6,No_Festival,5,No,No
Paneer (200g),East,2022-11-07,4629,94.39,21.8,Guru Nanak Jayanti,7,Yes,Yes
Paneer (200g),East,2022-11-14,2042,94.76,22.4,No_Festival,4,No,No
Paneer (200g),East,2022-11-21,3888,95.37,22.2,No_Festival,6,No,No
Paneer (200g),East,2022-11-28,2233,93.58,18.7,No_Festival,4,No,No
Paneer (200g),East,2022-12-05,2216,94.22,14.8,No_Festival,3,No,No
Paneer (200g),East,2022-12-12,3135,94.25,17.1,No_Festival,6,No,No
Paneer (200g),East,2022-12-19,2652,94.32,16.8,No_Festival,6,No,No
Paneer (200g),East,2022-12-26,3178,94.73,18.0,No_Festival,5,No,No
Paneer (200g),East,2023-01-02,1831,99.06,19.0,No_Festival,5,No,No
Paneer (200g),East,2023-01-09,2542,98.6,19.5,Makar Sankranti,5,Yes,Yes
Paneer (200g),East,2023-01-16,2944,97.35,18.5,No_Festival,7,No,No
Paneer (200g),East,2023-01-23,3176,99.11,18.7,Republic Day,7,Yes,Yes
Paneer (200g),East,2023-01-30,940,98.47,16.5,No_Festival,3,No,No
Paneer (200g),East,2023-02-06,1121,100.82,22.8,No_Festival,3,No,No
Paneer (200g),East,2023-02-13,2110,99.19,20.4,No_Festival,5,No,No
Paneer (200g),East,2023-02-20,3169,98.88,19.9,No_Festival,7,No,No
Paneer (200g),East,2023-02-27,1743,99.47,25.7,No_Festival,4,No,No
Paneer (200g),East,2023-03-06,2487,98.53,27.9,Holi,7,Yes,Yes
Paneer (200g),East,2023-03-13,3234,99.18,26.5,No_Festival,6,No,No
Paneer (200g),East,2023-03-20,2522,98.18,27.5,No_Festival,5,No,No
Paneer (200g),East,2023-03-27,2000,99.08,29.7,No_Festival,6,No,No
Paneer (200g),East,2023-04-03,1417,99.29,33.0,No_Festival,4,No,No
Paneer (200g),East,2023-04-10,2703,99.16,32.1,Baisakhi,6,Yes,Yes
Paneer (200g),East,2023-04-17,2030,98.24,31.2,No_Festival,5,No,Yes
Paneer (200g),East,2023-04-24,2719,98.2,32.4,No_Festival,7,No,No
Paneer (200g),East,2023-05-01,2224,98.3,34.2,No_Festival,5,No,No
Paneer (200g),East,2023-05-08,2342,99.86,33.9,No_Festival,5,No,No
Paneer (200g),East,2023-05-15,2543,98.79,34.0,No_Festival,6,No,No
Paneer (200g),East,2023-05-22,2694,98.38,34.3,No_Festival,6,No,No
Paneer (200g),East,2023-05-29,2651,98.93,33.4,No_Festival,6,No,No
Paneer (200g),East,2023-06-05,1879,98.58,31.0,No_Festival,5,No,No
Paneer (200g),East,2023-06-12,2507,99.45,31.3,No_Festival,7,No,No
Paneer (200g),East,2023-06-19,907,97.52,34.6,No_Festival,2,No,No
Paneer (200g),East,2023-06-26,2077,98.41,31.3,No_Festival,5,No,No
Paneer (200g),East,2023-07-03,2291,98.94,29.4,No_Festival,7,No,No
Paneer (200g),East,2023-07-10,2308,100.01,30.9,No_Festival,7,No,No
Paneer (200g),East,2023-07-17,2418,99.86,29.1,No_Festival,6,No,No
Paneer (200g),East,2023-07-24,2138,99.5,29.2,No_Festival,6,No,No
Paneer (200g),East,2023-07-31,2421,100.28,28.7,No_Festival,6,No,No
Paneer (200g),East,2023-08-07,1218,97.07,29.8,No_Festival,4,No,No
Paneer (200g),East,2023-08-14,3277,99.28,29.9,Independence Day,7,Yes,Yes
Paneer (200g),East,2023-08-21,1315,99.71,29.1,No_Festival,4,No,No
Paneer (200g),East,2023-08-28,2748,99.88,30.0,No_Festival,6,No,No
Paneer (200g),East,2023-09-04,2294,99.47,28.5,Janmashtami,6,Yes,Yes
Paneer (200g),East,2023-09-11,3000,98.78,27.8,No_Festival,7,No,No
Paneer (200g),East,2023-09-18,2285,99.6,30.2,No_Festival,5,No,No
Paneer (200g),East,2023-09-25,1738,100.8,27.8,No_Festival,3,No,No
Paneer (200g),East,2023-10-02,4775,99.1,26.5,Gandhi Jayanti,7,Yes,Yes
Paneer (200g),East,2023-10-09,3484,99.3,26.0,No_Festival,5,No,No
Paneer (200g),East,2023-10-16,2657,100.02,28.0,No_Festival,4,No,No
Paneer (200g),East,2023-10-23,4031,99.27,26.7,No_Festival,7,No,No
Paneer (200g),East,2023-10-30,2272,98.23,23.8,No_Festival,5,No,No
Paneer (200g),East,2023-11-06,4242,99.18,22.5,Diwali,6,Yes,Yes
Paneer (200g),East,2023-11-13,3323,99.81,22.6,No_Festival,7,No,No
Paneer (200g),East,2023-11-20,3436,97.92,21.7,No_Festival,6,No,No
Paneer (200g),East,2023-11-27,3644,98.46,17.7,Guru Nanak Jayanti,5,Yes,Yes
Paneer (200g),East,2023-12-04,3239,99.04,17.0,No_Festival,5,No,No
Paneer (200g),East,2023-12-11,3690,98.77,16.5,No_Festival,7,No,No
Paneer (200g),East,2023-12-18,2938,97.37,15.8,No_Festival,6,No,No
Paneer (200g),East,2023-12-25,3399,99.39,17.4,Christmas,5,Yes,Yes
Paneer (200g),North,2020-12-28,1220,91.17,14.7,No_Festival,3,No,No
Paneer (200g),North,2021-01-04,2445,91.24,13.6,No_Festival,6,No,No
Paneer (200g),North,2021-01-11,3449,89.29,14.6,Makar Sankranti,7,Yes,Yes
Paneer (200g),North,2021-01-18,2437,90.46,14.3,No_Festival,7,No,No
Paneer (200g),North,2021-01-25,3397,90.09,13.8,Republic Day,7,Yes,Yes
Paneer (200g),North,2021-02-01,2015,90.63,17.3,No_Festival,6,No,No
Paneer (200g),North,2021-02-08,1138,89.75,16.3,No_Festival,4,No,No
Paneer (200g),North,2021-02-15,2265,90.15,17.1,No_Festival,5,No,No
Paneer (200g),North,2021-02-22,2502,90.05,15.8,No_Festival,6,No,No
Paneer (200g),North,2021-03-01,2159,91.18,24.3,No_Festival,5,No,No
Paneer (200g),North,2021-03-08,1583,90.63,23.3,No_Festival,4,No,No
Paneer (200g),North,2021-03-15,2529,89.85,23.9,No_Festival,6,No,No
Paneer (200g),North,2021-03-22,2305,89.08,23.1,Holi,5,Yes,Yes
Paneer (200g),North,2021-03-29,1582,88.95,27.7,No_Festival,4,No,No
Paneer (200g),North,2021-04-05,2113,89.95,32.8,No_Festival,6,No,No
Paneer (200g),North,2021-04-12,2839,89.85,32.1,Baisakhi,6,Yes,Yes
Paneer (200g),North,2021-04-19,2280,90.48,31.9,No_Festival,5,No,No
Paneer (200g),North,2021-04-26,1723,89.72,33.6,No_Festival,4,No,No
Paneer (200g),North,2021-05-03,3340,90.83,38.7,No_Festival,7,No,No
Paneer (200g),North,2021-05-10,2402,89.56,39.0,No_Festival,7,No,Yes
Paneer (200g),North,2021-05-17,2875,90.87,38.7,No_Festival,7,No,No
Paneer (200g),North,2021-05-24,3298,89.54,37.7,No_Festival,7,No,No
Paneer (200g),North,2021-05-31,1973,91.11,40.0,No_Festival,5,No,No
Paneer (200g),North,2021-06-07,1977,88.92,39.9,No_Festival,4,No,No
Paneer (200g),North,2021-06-14,1982,90.82,39.5,No_Festival,4,No,No
Paneer (200g),North,2021-06-21,1993,89.99,40.1,No_Festival,6,No,No
Paneer (200g),North,2021-06-28,2266,90.16,35.4,No_Festival,5,No,No
Paneer (200g),North,2021-07-05,2769,89.24,35.5,No_Festival,6,No,No
Paneer (200g),North,2021-07-12,1807,90.16,35.2,No_Festival,4,No,No
Paneer (200g),North,2021-07-19,1983,90.02,36.6,No_Festival,4,No,Yes
Paneer (200g),North,2021-07-26,1691,89.19,36.6,No_Festival,5,No,No
Paneer (200g),North,2021-08-02,2503,90.65,33.1,No_Festival,6,No,No
Paneer (200g),North,2021-08-09,1181,89.15,32.7,No_Festival,4,No,No
Paneer (200g),North,2021-08-16,2441,91.45,33.5,Raksha Bandhan,6,Yes,Yes
Paneer (200g),North,2021-08-23,2539,89.07,33.0,No_Festival,6,No,No
Paneer (200g),North,2021-08-30,2905,89.98,32.5,Janmashtami,6,Yes,Yes
Paneer (200g),North,2021-09-06,1756,91.58,32.2,No_Festival,4,No,No
Paneer (200g),North,2021-09-13,2237,89.46,32.8,No_Festival,6,No,No
Paneer (200g),North,2021-09-20,2445,91.29,33.4,No_Festival,6,No,No
Paneer (200g),North,2021-09-27,2886,89.95,29.9,Gandhi Jayanti,7,Yes,Yes
Paneer (200g),North,2021-10-04,1547,88.88,27.3,No_Festival,4,No,No
Paneer (200g),North,2021-10-11,3423,89.96,26.4,Navratri,5,Yes,Yes
Paneer (200g),North,2021-10-18,3488,90.66,27.7,No_Festival,6,No,No
Paneer (200g),North,2021-10-25,3930,90.17,24.7,No_Festival,6,No,No
Paneer (200g),North,2021-11-01,3407,89.95,18.9,Diwali,7,Yes,Yes
Paneer (200g),North,2021-11-08,3502,90.24,19.2,No_Festival,6,No,No
Paneer (200g),North,2021-11-15,3855,89.31,18.3,No_Festival,5,No,No
Paneer (200g),North,2021-11-22,1813,88.6,19.3,No_Festival,3,No,No
Paneer (200g),North,2021-11-29,3126,89.67,15.3,No_Festival,5,No,No
Paneer (200g),North,2021-12-06,2729,89.28,13.6,No_Festival,4,No,No
Paneer (200g),North,2021-12-13,3817,88.7,15.2,No_Festival,6,No,No
Paneer (200g),North,2021-12-20,3764,90.74,14.8,Christmas,6,Yes,Yes
Paneer (200g),North,2021-12-27,3894,91.38,14.4,No_Festival,7,No,No
Paneer (200g),North,2022-01-03,2492,93.82,14.0,No_Festival,6,No,No
Paneer (200g),North,2022-01-10,2303,95.26,13.6,Makar Sankranti,6,Yes,Yes
Paneer (200g),North,2022-01-17,2853,92.69,13.5,No_Festival,6,No,No
Paneer (200g),North,2022-01-24,1875,95.13,15.1,Republic Day,6,Yes,Yes
Paneer (200g),North,2022-01-31,1496,95.68,15.2,No_Festival,4,No,No
Paneer (200g),North,2022-02-07,1311,95.35,17.1,No_Festival,3,No,No
Paneer (200g),North,2022-02-14,2148,94.51,17.9,No_Festival,5,No,No
Paneer (200g),North,2022-02-21,2126,95.08,16.7,No_Festival,6,No,No
Paneer (200g),North,2022-02-28,2051,96.59,24.0,No_Festival,5,No,No
Paneer (200g),North,2022-03-07,2758,94.55,22.1,No_Festival,6,No,No
Paneer (200g),North,2022-03-14,2946,94.82,25.6,Holi,6,Yes,Yes
Paneer (200g),North,2022-03-21,2168,94.34,24.8,No_Festival,6,No,No
Paneer (200g),North,2022-03-28,2958,95.46,27.9,No_Festival,7,No,No
Paneer (200g),North,2022-04-04,1174,93.3,31.5,No_Festival,3,No,No
Paneer (200g),North,2022-04-11,2676,94.25,31.4,No_Festival,6,No,No
Paneer (200g),North,2022-04-18,2590,95.03,31.4,No_Festival,7,No,No
Paneer (200g),North,2022-04-25,2439,95.22,31.8,No_Festival,5,No,No
Paneer (200g),North,2022-05-02,1775,94.75,40.4,No_Festival,4,No,Yes
Paneer (200g),North,2022-05-09,701,95.32,34.3,No_Festival,2,No,No
Paneer (200g),North,2022-05-16,2319,94.07,40.0,No_Festival,5,No,No
Paneer (200g),North,2022-05-23,1615,92.41,38.2,No_Festival,4,No,No
Paneer (200g),North,2022-05-30,3135,94.67,39.3,No_Festival,7,No,No
Paneer (200g),North,2022-06-06,2817,93.85,39.4,No_Festival,6,No,No
Paneer (200g),North,2022-06-13,2506,94.47,40.0,No_Festival,5,No,No
Paneer (200g),North,2022-06-20,2601,95.02,38.8,No_Festival,5,No,No
Paneer (200g),North,2022-06-27,1790,93.16,37.4,No_Festival,5,No,No
Paneer (200g),North,2022-07-04,1955,94.11,36.3,No_Festival,5,No,Yes
Paneer (200g),North,2022-07-11,2410,93.86,36.7,No_Festival,6,No,No
Paneer (200g),North,2022-07-18,2227,94.21,35.2,No_Festival,6,No,No
Paneer (200g),North,2022-07-25,1260,93.51,36.1,No_Festival,5,No,No
Paneer (200g),North,2022-08-01,2400,94.74,35.6,No_Festival,6,No,No
Paneer (200g),North,2022-08-08,1531,93.17,35.2,Raksha Bandhan,3,Yes,Yes
Paneer (200g),North,2022-08-15,2046,94.09,34.2,Independence Day,6,Yes,Yes
Paneer (200g),North,2022-08-22,3455,94.43,34.1,No_Festival,7,No,No
Paneer (200g),North,2022-08-29,2501,94.05,33.0,No_Festival,5,No,No
Paneer (200g),North,2022-09-05,1140,93.73,31.8,No_Festival,3,No,No
Paneer (200g),North,2022-09-12,1609,94.93,32.4,No_Festival,4,No,No
Paneer (200g),North,2022-09-19,1476,94.99,31.7,No_Festival,3,No,No
Paneer (200g),North,2022-09-26,2734,95.23,29.1,Gandhi Jayanti,5,Yes,Yes
Paneer (200g),North,2022-10-03,2690,95.85,27.1,No_Festival,5,No,No
Paneer (200g),North,2022-10-10,3950,94.11,25.8,No_Festival,6,No,No
Paneer (200g),North,2022-10-17,3401,94.53,26.1,No_Festival,6,No,No
Paneer (200g),North,2022-10-24,3438,93.67,26.2,Diwali,6,Yes,Yes
Paneer (200g),North,2022-10-31,3357,94.4,20.8,No_Festival,7,No,No
Paneer (200g),North,2022-11-07,2889,95.35,18.7,No_Festival,5,No,No
Paneer (200g),North,2022-11-14,3731,95.1,18.0,No_Festival,6,No,No
Paneer (200g),North,2022-11-21,4741,95.81,19.3,No_Festival,7,No,No
Paneer (200g),North,2022-11-28,3487,94.24,17.0,No_Festival,6,No,No
Paneer (200g),North,2022-12-05,2942,94.82,14.9,No_Festival,5,No,No
Paneer (200g),North,2022-12-12,1645,95.16,15.5,No_Festival,3,No,No
Paneer (200g),North,2022-12-19,3976,94.31,14.0,Christmas,6,Yes,Yes
Paneer (200g),North,2022-12-26,2236,95.25,13.9,No_Festival,5,No,No
Paneer (200g),North,2023-01-02,1827,100.25,14.4,No_Festival,6,No,No
Paneer (200g),North,2023-01-09,1554,99.4,12.7,Makar Sankranti,3,Yes,Yes
Paneer (200g),North,2023-01-16,2889,98.92,13.5,No_Festival,7,No,No
Paneer (200g),North,2023-01-23,2205,98.32,14.1,Republic Day,5,Yes,Yes
Paneer (200g),North,2023-01-30,893,98.82,17.0,No_Festival,2,No,No
Paneer (200g),North,2023-02-06,2865,100.06,16.6,No_Festival,6,No,No
Paneer (200g),North,2023-02-13,2014,98.71,16.8,No_Festival,6,No,No
Paneer (200g),North,2023-02-20,2452,98.69,17.2,No_Festival,7,No,No
Paneer (200g),North,2023-02-27,2069,99.58,22.4,No_Festival,6,No,No
Paneer (200g),North,2023-03-06,2228,99.52,22.7,Holi,5,Yes,Yes
Paneer (200g),North,2023-03-13,2157,98.13,24.2,No_Festival,5,No,No
Paneer (200g),North,2023-03-20,2454,99.56,24.4,No_Festival,5,No,No
Paneer (200g),North,2023-03-27,2826,98.91,27.1,No_Festival,7,No,No
Paneer (200g),North,2023-04-03,1469,101.06,31.9,No_Festival,4,No,No
Paneer (200g),North,2023-04-10,1817,99.26,32.0,Baisakhi,6,Yes,Yes
Paneer (200g),North,2023-04-17,2396,99.24,31.4,No_Festival,5,No,Yes
Paneer (200g),North,2023-04-24,3094,98.65,32.7,No_Festival,6,No,No
Paneer (200g),North,2023-05-01,3357,98.23,39.7,No_Festival,7,No,No
Paneer (200g),North,2023-05-08,1913,99.66,36.6,No_Festival,6,No,No
Paneer (200g),North,2023-05-15,2279,98.97,36.7,No_Festival,6,No,No
Paneer (200g),North,2023-05-22,3190,98.86,38.3,No_Festival,7,No,No
Paneer (200g),North,2023-05-29,2669,99.13,38.3,No_Festival,6,No,No
Paneer (200g),North,2023-06-05,1309,99.76,39.0,No_Festival,4,No,No
Paneer (200g),North,2023-06-12,1355,100.75,39.2,No_Festival,3,No,No
Paneer (200g),North,2023-06-19,2544,98.22,39.9,No_Festival,5,No,No
Paneer (200g),North,2023-06-26,2505,98.73,38.8,No_Festival,7,No,Yes
Paneer (200g),North,2023-07-03,2308,99.57,36.6,No_Festival,6,No,No
Paneer (200g),North,2023-07-10,2893,100.88,36.1,No_Festival,7,No,No
Paneer (200g),North,2023-07-17,1693,99.2,34.5,No_Festival,5,No,No
Paneer (200g),North,2023-07-24,1767,99.16,36.1,No_Festival,5,No,No
Paneer (200g),North,2023-07-31,2244,97.75,35.1,No_Festival,5,No,No
Paneer (200g),North,2023-08-07,2146,98.9,34.7,No_Festival,6,No,No
Paneer (200g),North,2023-08-14,2620,98.06,33.2,Independence Day,6,Yes,Yes
Paneer (200g),North,2023-08-21,1626,99.62,34.2,No_Festival,4,No,No
Paneer (200g),North,2023-08-28,2695,99.36,31.6,Raksha Bandhan,6,Yes,Yes
Paneer (200g),North,2023-09-04,3533,100.2,31.2,Janmashtami,7,Yes,Yes
Paneer (200g),North,2023-09-11,1758,99.64,31.7,No_Festival,4,No,No
Paneer (200g),North,2023-09-18,2280,99.58,32.2,No_Festival,6,No,No
Paneer (200g),North,2023-09-25,2178,98.69,31.1,No_Festival,4,No,No
Paneer (200g),North,2023-10-02,2754,98.23,25.3,Gandhi Jayanti,4,Yes,Yes
Paneer (200g),North,2023-10-09,1901,98.82,25.2,No_Festival,4,No,No
Paneer (200g),North,2023-10-16,2787,97.09,26.1,No_Festival,5,No,No
Paneer (200g),North,2023-10-23,3044,98.76,27.4,No_Festival,5,No,No
Paneer (200g),North,2023-10-30,3064,98.4,20.5,No_Festival,6,No,No
Paneer (200g),North,2023-11-06,3118,99.38,18.6,Diwali,5,Yes,Yes
Paneer (200g),North,2023-11-13,2554,99.51,18.7,No_Festival,5,No,No
Paneer (200g),North,2023-11-20,3323,98.46,19.3,No_Festival,6,No,No
Paneer (200g),North,2023-11-27,4005,99.01,16.2,Guru Nanak Jayanti,6,Yes,Yes
Paneer (200g),North,2023-12-04,1885,98.08,14.3,No_Festival,4,No,No
Paneer (200g),North,2023-12-11,2838,98.68,14.4,No_Festival,5,No,No
Paneer (200g),North,2023-12-18,1908,98.02,14.8,No_Festival,3,No,No
Paneer (200g),North,2023-12-25,3631,98.58,12.8,Christmas,6,Yes,Yes
Paneer (200g),South,2020-12-28,1095,91.57,26.9,No_Festival,3,No,No
Paneer (200g),South,2021-01-04,1650,91.71,23.9,No_Festival,3,No,No
Paneer (200g),South,2021-01-11,2443,90.42,26.0,Makar Sankranti,6,Yes,Yes
Paneer (200g),South,2021-01-18,2261,90.44,27.3,No_Festival,5,No,No
Paneer (200g),South,2021-01-25,1792,91.65,25.5,No_Festival,5,No,No
Paneer (200g),South,2021-02-01,1503,90.5,25.0,No_Festival,5,No,No
Paneer (200g),South,2021-02-08,2488,90.12,27.1,No_Festival,6,No,No
Paneer (200g),South,2021-02-15,1909,90.03,27.1,No_Festival,4,No,No
Paneer (200g),South,2021-02-22,2266,90.93,28.5,No_Festival,5,No,No
Paneer (200g),South,2021-03-01,2082,89.9,30.5,No_Festival,6,No,No
Paneer (200g),South,2021-03-08,2637,89.62,28.9,No_Festival,7,No,No
Paneer (200g),South,2021-03-15,1726,89.53,29.1,No_Festival,4,No,No
Paneer (200g),South,2021-03-22,2591,91.04,29.6,Holi,6,Yes,Yes
Paneer (200g),South,2021-03-29,1643,90.46,33.4,No_Festival,4,No,No
Paneer (200g),South,2021-04-05,2126,90.94,32.1,No_Festival,5,No,No
Paneer (200g),South,2021-04-12,2514,90.65,31.8,No_Festival,6,No,No
Paneer (200g),South,2021-04-19,2241,89.97,31.8,No_Festival,6,No,No
Paneer (200g),South,2021-04-26,2049,89.54,33.7,No_Festival,6,No,No
Paneer (200g),South,2021-05-03,2855,89.27,37.0,No_Festival,6,No,No
Paneer (200g),South,2021-05-10,2282,89.4,34.4,No_Festival,5,No,Yes
Paneer (200g),South,2021-05-17,1993,90.95,32.3,No_Festival,5,No,No
Paneer (200g),South,2021-05-24,1588,92.16,36.5,No_Festival,4,No,No
Paneer (200g),South,2021-05-31,2322,90.16,30.1,No_Festival,5,No,No
Paneer (200g),South,2021-06-07,972,88.73,32.0,No_Festival,3,No,No
Paneer (200g),South,2021-06-14,2029,89.26,29.2,No_Festival,5,No,No
Paneer (200g),South,2021-06-21,1551,90.13,30.3,No_Festival,4,No,No
Paneer (200g),South,2021-06-28,3018,91.2,29.2,No_Festival,6,No,No
Paneer (200g),South,2021-07-05,2323,90.52,28.4,No_Festival,6,No,No
Paneer (200g),South,2021-07-12,2176,90.3,29.0,No_Festival,5,No,No
Paneer (200g),South,2021-07-19,2307,90.07,26.7,No_Festival,6,No,Yes
Paneer (200g),South,2021-07-26,2196,90.92,28.9,No_Festival,6,No,No
Paneer (200g),South,2021-08-02,2513,89.85,26.7,No_Festival,5,No,No
Paneer (200g),South,2021-08-09,699,91.32,27.8,No_Festival,2,No,No
Paneer (200g),South,2021-08-16,3254,92.01,27.6,Raksha Bandhan,7,Yes,Yes
Paneer (200g),South,2021-08-23,1974,90.82,28.2,No_Festival,5,No,No
Paneer (200g),South,2021-08-30,2556,89.86,28.8,Janmashtami,6,Yes,Yes
Paneer (200g),South,2021-09-06,2389,88.45,27.7,No_Festival,6,No,No
Paneer (200g),South,2021-09-13,2967,89.14,27.9,No_Festival,7,No,No
Paneer (200g),South,2021-09-20,1614,92.04,27.0,No_Festival,4,No,No
Paneer (200g),South,2021-09-27,1409,90.53,27.8,No_Festival,4,No,No
Paneer (200g),South,2021-10-04,3368,89.15,29.4,No_Festival,6,No,No
Paneer (200g),South,2021-10-11,3807,89.96,28.9,Navratri,6,Yes,Yes
Paneer (200g),South,2021-10-18,2494,90.35,28.1,No_Festival,5,No,No
Paneer (200g),South,2021-10-25,2066,89.85,27.6,No_Festival,4,No,No
Paneer (200g),South,2021-11-01,2489,91.28,25.0,Diwali,5,Yes,Yes
