Product_Name,Region,Year_Month,Quantity_Sold,Avg_Price,Avg_Temperature,Festival_Names,Festival_Day_Count,Num_Days,Festival_Indicator,Holiday_Indicator
Flavoured Milk (200ml),West,2021-11,15497,29.86,25.8,"Diwali, Guru Nanak Jayanti",2,24,Yes,Yes
Flavoured Milk (200ml),West,2021-12,15344,30.11,21.8,Christmas,1,23,Yes,Yes
Flavoured Milk (200ml),West,2022-01,15325,31.85,21.7,"Makar Sankranti, Republic Day",2,24,Yes,Yes
Flavoured Milk (200ml),West,2022-02,12238,31.43,24.4,No_Festival,0,20,No,No
Flavoured Milk (200ml),West,2022-03,16072,31.57,27.9,Holi,1,24,Yes,Yes
Flavoured Milk (200ml),West,2022-04,16948,31.52,31.4,Baisakhi,1,26,Yes,Yes
Flavoured Milk (200ml),West,2022-05,16533,31.61,36.1,No_Festival,0,27,No,Yes
Flavoured Milk (200ml),West,2022-06,17304,31.39,31.9,No_Festival,0,28,No,No
Flavoured Milk (200ml),West,2022-07,16418,31.22,28.5,No_Festival,0,26,No,Yes
Flavoured Milk (200ml),West,2022-08,15296,31.49,27.3,"Raksha Bandhan, Independence Day, Janmashtami",3,23,Yes,Yes
Flavoured Milk (200ml),West,2022-09,12029,31.39,28.7,No_Festival,0,21,No,No
Flavoured Milk (200ml),West,2022-10,12850,31.58,30.3,Diwali,1,19,Yes,Yes
Flavoured Milk (200ml),West,2022-11,15725,31.62,27.0,Guru Nanak Jayanti,1,26,Yes,Yes
Flavoured Milk (200ml),West,2022-12,14068,31.47,22.4,Christmas,1,24,Yes,Yes
Flavoured Milk (200ml),West,2023-01,14290,33.28,22.3,Republic Day,1,22,Yes,Yes
Flavoured Milk (200ml),West,2023-02,14854,33.12,24.2,No_Festival,0,24,No,No
Flavoured Milk (200ml),West,2023-03,13861,32.89,27.8,Holi,1,22,Yes,Yes
Flavoured Milk (200ml),West,2023-04,13055,33.0,31.6,Baisakhi,1,20,Yes,Yes
Flavoured Milk (200ml),West,2023-05,15310,32.77,36.2,No_Festival,0,26,No,No
Flavoured Milk (200ml),West,2023-06,16184,32.92,31.7,No_Festival,0,24,No,Yes
Flavoured Milk (200ml),West,2023-07,16268,33.05,28.8,No_Festival,0,25,No,No
Flavoured Milk (200ml),West,2023-08,17855,32.85,28.7,"Independence Day, Raksha Bandhan",2,27,Yes,Yes
Flavoured Milk (200ml),West,2023-09,15396,32.92,28.6,Janmashtami,1,27,Yes,Yes
Flavoured Milk (200ml),West,2023-10,13817,32.85,30.7,Gandhi Jayanti,1,23,Yes,Yes
Flavoured Milk (200ml),West,2023-11,16024,32.86,25.9,"Diwali, Guru Nanak Jayanti",2,24,Yes,Yes
Flavoured Milk (200ml),West,2023-12,14746,32.95,21.9,Christmas,1,22,Yes,Yes
Full Cream Milk (1L),Central,2021-01,39802,59.96,18.1,Makar Sankranti,1,25,Yes,Yes
Full Cream Milk (1L),Central,2021-02,31914,59.88,20.7,No_Festival,0,23,No,No
Full Cream Milk (1L),Central,2021-03,31834,60.15,27.6,No_Festival,0,23,No,No
Full Cream Milk (1L),Central,2021-04,35714,59.72,33.1,No_Festival,0,23,No,No
Full Cream Milk (1L),Central,2021-05,33530,59.88,38.0,No_Festival,0,24,No,Yes
Full Cream Milk (1L),Central,2021-06,30869,59.6,36.8,No_Festival,0,20,No,No
Full Cream Milk (1L),Central,2021-07,39071,59.96,30.4,No_Festival,0,26,No,Yes
Full Cream Milk (1L),Central,2021-08,32380,59.96,30.0,"Independence Day, Raksha Bandhan",2,23,Yes,Yes
Full Cream Milk (1L),Central,2021-09,35018,59.48,29.7,No_Festival,0,22,No,No
Full Cream Milk (1L),Central,2021-10,36253,59.7,28.4,"Gandhi Jayanti, Navratri",2,22,Yes,Yes
Full Cream Milk (1L),Central,2021-11,34346,60.43,22.9,"Diwali, Guru Nanak Jayanti",2,23,Yes,Yes
Full Cream Milk (1L),Central,2021-12,37913,59.94,17.9,Christmas,1,26,Yes,Yes
Full Cream Milk (1L),Central,2022-01,37706,62.72,17.5,"Makar Sankranti, Republic Day",2,26,Yes,Yes
Full Cream Milk (1L),Central,2022-02,22511,62.97,21.9,No_Festival,0,19,No,No
Full Cream Milk (1L),Central,2022-03,35029,63.0,27.0,No_Festival,0,22,No,No
Full Cream Milk (1L),Central,2022-04,36035,62.66,33.4,No_Festival,0,25,No,No
Full Cream Milk (1L),Central,2022-05,28125,62.96,37.8,No_Festival,0,21,No,Yes
Full Cream Milk (1L),Central,2022-06,34090,63.03,36.3,No_Festival,0,23,No,No
Full Cream Milk (1L),Central,2022-07,29043,63.12,31.2,No_Festival,0,21,No,Yes
Full Cream Milk (1L),Central,2022-08,36182,62.89,30.4,"Independence Day, Janmashtami",2,24,Yes,Yes
Full Cream Milk (1L),Central,2022-09,31952,63.32,30.4,No_Festival,0,22,No,No
Full Cream Milk (1L),Central,2022-10,42383,62.95,27.8,Gandhi Jayanti,1,27,Yes,Yes
Full Cream Milk (1L),Central,2022-11,33728,63.16,22.6,Guru Nanak Jayanti,1,23,Yes,Yes
Full Cream Milk (1L),Central,2022-12,35130,63.33,17.9,Christmas,1,23,Yes,Yes
Full Cream Milk (1L),Central,2023-01,29467,66.12,17.8,"Makar Sankranti, Republic Day",2,21,Yes,Yes
Full Cream Milk (1L),Central,2023-02,25003,65.75,21.5,No_Festival,0,19,No,No
Full Cream Milk (1L),Central,2023-03,34056,66.21,26.8,Holi,1,24,Yes,Yes
Full Cream Milk (1L),Central,2023-04,39766,65.98,33.2,Baisakhi,1,24,Yes,Yes
Full Cream Milk (1L),Central,2023-05,29528,66.34,38.6,No_Festival,0,20,No,No
Full Cream Milk (1L),Central,2023-06,32294,66.25,36.7,No_Festival,0,25,No,Yes
Full Cream Milk (1L),Central,2023-07,37292,65.93,31.5,No_Festival,0,25,No,No
Full Cream Milk (1L),Central,2023-08,35755,66.1,30.1,"Independence Day, Raksha Bandhan",2,25,Yes,Yes
Full Cream Milk (1L),Central,2023-09,31398,65.66,30.1,Janmashtami,1,21,Yes,Yes
Full Cream Milk (1L),Central,2023-10,39279,66.23,27.8,Gandhi Jayanti,1,27,Yes,Yes
Full Cream Milk (1L),Central,2023-11,38556,66.25,22.7,"Diwali, Guru Nanak Jayanti",2,26,Yes,Yes
Full Cream Milk (1L),Central,2023-12,37310,66.18,18.9,No_Festival,0,27,No,No
Full Cream Milk (1L),East,2021-01,33378,59.92,18.5,Makar Sankranti,1,23,Yes,Yes
Full Cream Milk (1L),East,2021-02,33760,59.9,21.4,No_Festival,0,23,No,No
Full Cream Milk (1L),East,2021-03,39767,59.96,26.6,Holi,1,28,Yes,Yes
Full Cream Milk (1L),East,2021-04,36967,59.96,31.8,Baisakhi,1,24,Yes,Yes
Full Cream Milk (1L),East,2021-05,38006,59.97,34.3,No_Festival,0,26,No,Yes
Full Cream Milk (1L),East,2021-06,32085,60.12,32.2,No_Festival,0,22,No,No
Full Cream Milk (1L),East,2021-07,37654,60.0,29.4,No_Festival,0,27,No,Yes
Full Cream Milk (1L),East,2021-08,31802,59.62,30.0,Raksha Bandhan,1,21,Yes,Yes
Full Cream Milk (1L),East,2021-09,36412,59.68,29.5,Janmashtami,1,26,Yes,Yes
Full Cream Milk (1L),East,2021-10,40714,60.3,27.1,"Gandhi Jayanti, Navratri",2,25,Yes,Yes
Full Cream Milk (1L),East,2021-11,27897,59.74,21.9,Diwali,1,20,Yes,Yes
Full Cream Milk (1L),East,2021-12,41964,59.98,16.8,Christmas,1,27,Yes,Yes
Full Cream Milk (1L),East,2022-01,29649,63.24,18.3,"Makar Sankranti, Republic Day",2,20,Yes,Yes
Full Cream Milk (1L),East,2022-02,29539,62.85,21.7,No_Festival,0,22,No,No
Full Cream Milk (1L),East,2022-03,33354,62.9,27.1,Holi,1,25,Yes,Yes
Full Cream Milk (1L),East,2022-04,31630,63.28,32.5,Baisakhi,1,20,Yes,Yes
Full Cream Milk (1L),East,2022-05,27130,62.78,34.2,No_Festival,0,21,No,Yes
Full Cream Milk (1L),East,2022-06,35148,62.86,31.7,No_Festival,0,25,No,No
Full Cream Milk (1L),East,2022-07,32480,63.28,30.3,No_Festival,0,21,No,No
Full Cream Milk (1L),East,2022-08,39818,63.07,30.3,"Raksha Bandhan, Independence Day, Janmashtami",3,26,Yes,Yes
Full Cream Milk (1L),East,2022-09,35518,63.04,29.6,No_Festival,0,26,No,No
Full Cream Milk (1L),East,2022-10,35931,63.18,27.2,"Gandhi Jayanti, Diwali",2,23,Yes,Yes
Full Cream Milk (1L),East,2022-11,33803,63.12,22.2,Guru Nanak Jayanti,1,21,Yes,Yes
Full Cream Milk (1L),East,2022-12,29368,63.3,16.6,No_Festival,0,20,No,No
Full Cream Milk (1L),East,2023-01,37151,65.74,18.6,"Makar Sankranti, Republic Day",2,23,Yes,Yes
Full Cream Milk (1L),East,2023-02,31330,65.79,20.8,No_Festival,0,22,No,No
Full Cream Milk (1L),East,2023-03,30116,66.05,26.8,Holi,1,20,Yes,Yes
Full Cream Milk (1L),East,2023-04,36512,65.96,31.8,Baisakhi,1,24,Yes,Yes
Full Cream Milk (1L),East,2023-05,32369,65.86,33.9,No_Festival,0,21,No,No
Full Cream Milk (1L),East,2023-06,25806,66.47,31.9,No_Festival,0,18,No,Yes
Full Cream Milk (1L),East,2023-07,31560,66.11,29.3,No_Festival,0,23,No,No
Full Cream Milk (1L),East,2023-08,30126,65.68,30.5,Raksha Bandhan,1,21,Yes,Yes
Full Cream Milk (1L),East,2023-09,38659,65.75,29.0,Janmashtami,1,26,Yes,Yes
Full Cream Milk (1L),East,2023-10,37456,66.0,26.6,Gandhi Jayanti,1,25,Yes,Yes
Full Cream Milk (1L),East,2023-11,30151,66.13,21.9,Diwali,1,22,Yes,Yes
Full Cream Milk (1L),East,2023-12,40886,66.1,16.6,No_Festival,0,25,No,No
Full Cream Milk (1L),North,2021-01,32693,59.86,14.5,"Makar Sankranti, Republic Day",2,23,Yes,Yes
Full Cream Milk (1L),North,2021-02,17271,60.22,16.5,No_Festival,0,13,No,No
Full Cream Milk (1L),North,2021-03,42635,59.84,23.7,Holi,1,29,Yes,Yes
Full Cream Milk (1L),North,2021-04,35692,59.68,32.5,Baisakhi,1,23,Yes,Yes
Full Cream Milk (1L),North,2021-05,42251,60.03,38.6,No_Festival,0,28,No,Yes
Full Cream Milk (1L),North,2021-06,32057,60.09,39.8,No_Festival,0,23,No,No
Full Cream Milk (1L),North,2021-07,26592,59.92,35.4,No_Festival,0,20,No,Yes
Full Cream Milk (1L),North,2021-08,31993,59.67,32.9,Raksha Bandhan,1,22,Yes,Yes
Full Cream Milk (1L),North,2021-09,31873,59.96,32.8,Janmashtami,1,23,Yes,Yes
Full Cream Milk (1L),North,2021-10,32346,60.2,26.8,Navratri,1,21,Yes,Yes
Full Cream Milk (1L),North,2021-11,33636,60.06,18.6,"Diwali, Guru Nanak Jayanti",2,25,Yes,Yes
Full Cream Milk (1L),North,2021-12,35064,59.72,14.7,Christmas,1,22,Yes,Yes
Full Cream Milk (1L),North,2022-01,33383,63.06,14.4,"Makar Sankranti, Republic Day",2,22,Yes,Yes
Full Cream Milk (1L),North,2022-02,25339,62.88,16.9,No_Festival,0,18,No,No
Full Cream Milk (1L),North,2022-03,28625,63.17,24.8,No_Festival,0,21,No,No
Full Cream Milk (1L),North,2022-04,31254,63.12,31.6,Baisakhi,1,22,Yes,Yes
Full Cream Milk (1L),North,2022-05,34633,63.2,38.2,No_Festival,0,25,No,Yes
Full Cream Milk (1L),North,2022-06,32579,63.18,39.5,No_Festival,0,23,No,No
Full Cream Milk (1L),North,2022-07,32536,62.55,36.0,No_Festival,0,21,No,Yes
Full Cream Milk (1L),North,2022-08,35902,63.22,34.7,"Raksha Bandhan, Independence Day, Janmashtami",3,24,Yes,Yes
Full Cream Milk (1L),North,2022-09,33960,63.14,32.1,No_Festival,0,24,No,No
Full Cream Milk (1L),North,2022-10,39217,62.95,26.1,"Gandhi Jayanti, Diwali",2,26,Yes,Yes
Full Cream Milk (1L),North,2022-11,36353,62.93,19.1,Guru Nanak Jayanti,1,23,Yes,Yes
Full Cream Milk (1L),North,2022-12,38339,63.25,14.6,Christmas,1,27,Yes,Yes
Full Cream Milk (1L),North,2023-01,26332,66.13,14.2,"Makar Sankranti, Republic Day",2,19,Yes,Yes
Full Cream Milk (1L),North,2023-02,30439,66.04,17.1,No_Festival,0,22,No,No
Full Cream Milk (1L),North,2023-03,38407,66.19,24.1,Holi,1,26,Yes,Yes
Full Cream Milk (1L),North,2023-04,34416,65.79,32.5,Baisakhi,1,22,Yes,Yes
Full Cream Milk (1L),North,2023-05,31389,66.11,37.5,No_Festival,0,23,No,No
Full Cream Milk (1L),North,2023-06,31962,66.31,39.3,No_Festival,0,23,No,No
Full Cream Milk (1L),North,2023-07,37633,65.65,36.4,No_Festival,0,25,No,No
Full Cream Milk (1L),North,2023-08,37101,66.12,33.8,"Independence Day, Raksha Bandhan",2,25,Yes,Yes
Full Cream Milk (1L),North,2023-09,37778,66.23,31.9,Janmashtami,1,27,Yes,Yes
Full Cream Milk (1L),North,2023-10,34392,66.01,26.1,Gandhi Jayanti,1,25,Yes,Yes
Full Cream Milk (1L),North,2023-11,32338,66.2,18.7,"Diwali, Guru Nanak Jayanti",2,21,Yes,Yes
Full Cream Milk (1L),North,2023-12,39084,66.31,14.2,No_Festival,0,26,No,No
Full Cream Milk (1L),South,2021-01,35479,60.13,25.7,"Makar Sankranti, Republic Day",2,23,Yes,Yes
Full Cream Milk (1L),South,2021-02,30173,59.93,26.7,No_Festival,0,21,No,No
Full Cream Milk (1L),South,2021-03,33227,59.71,29.7,Holi,1,23,Yes,Yes
Full Cream Milk (1L),South,2021-04,33379,60.32,32.2,Baisakhi,1,23,Yes,Yes
Full Cream Milk (1L),South,2021-05,30227,60.29,35.0,No_Festival,0,20,No,Yes
Full Cream Milk (1L),South,2021-06,30700,60.24,29.8,No_Festival,0,21,No,No
Full Cream Milk (1L),South,2021-07,38856,59.95,28.0,No_Festival,0,24,No,Yes
Full Cream Milk (1L),South,2021-08,32778,60.19,27.8,"Independence Day, Raksha Bandhan",2,23,Yes,Yes
Full Cream Milk (1L),South,2021-09,29898,59.95,27.9,Janmashtami,1,22,Yes,Yes
Full Cream Milk (1L),South,2021-10,33997,60.05,27.9,Gandhi Jayanti,1,25,Yes,Yes
Full Cream Milk (1L),South,2021-11,30534,59.48,25.2,"Diwali, Guru Nanak Jayanti",2,22,Yes,Yes
Full Cream Milk (1L),South,2021-12,27907,60.36,24.7,Christmas,1,20,Yes,Yes
Full Cream Milk (1L),South,2022-01,36820,62.64,25.8,Republic Day,1,24,Yes,Yes
Full Cream Milk (1L),South,2022-02,28508,62.76,27.2,No_Festival,0,21,No,No
Full Cream Milk (1L),South,2022-03,35573,63.44,29.0,Holi,1,24,Yes,Yes
Full Cream Milk (1L),South,2022-04,32001,62.71,32.7,Baisakhi,1,22,Yes,Yes
Full Cream Milk (1L),South,2022-05,37620,63.26,34.5,No_Festival,0,26,No,Yes
Full Cream Milk (1L),South,2022-06,34985,63.03,29.4,No_Festival,0,23,No,No
Full Cream Milk (1L),South,2022-07,33717,62.63,28.5,No_Festival,0,24,No,No
Full Cream Milk (1L),South,2022-08,29351,63.07,27.3,"Raksha Bandhan, Independence Day, Janmashtami",3,20,Yes,Yes
Full Cream Milk (1L),South,2022-09,36836,62.93,28.5,No_Festival,0,25,No,No
Full Cream Milk (1L),South,2022-10,37681,63.01,28.4,"Gandhi Jayanti, Diwali",2,24,Yes,Yes
Full Cream Milk (1L),South,2022-11,35295,63.28,25.8,No_Festival,0,24,No,No
Full Cream Milk (1L),South,2022-12,33161,62.96,25.3,Christmas,1,24,Yes,Yes
Full Cream Milk (1L),South,2023-01,36544,66.09,25.6,Makar Sankranti,1,26,Yes,Yes
Full Cream Milk (1L),South,2023-02,31613,65.75,27.0,No_Festival,0,22,No,No
Full Cream Milk (1L),South,2023-03,41674,65.67,28.6,Holi,1,27,Yes,Yes
Full Cream Milk (1L),South,2023-04,29523,65.8,32.9,Baisakhi,1,20,Yes,Yes
Full Cream Milk (1L),South,2023-05,34635,66.11,33.8,No_Festival,0,25,No,No
Full Cream Milk (1L),South,2023-06,27119,65.93,30.4,No_Festival,0,19,No,No
Full Cream Milk (1L),South,2023-07,32587,65.88,27.6,No_Festival,0,24,No,No
Full Cream Milk (1L),South,2023-08,28396,65.52,27.9,No_Festival,0,21,No,No
Full Cream Milk (1L),South,2023-09,32618,65.55,28.7,No_Festival,0,22,No,No
Full Cream Milk (1L),South,2023-10,29602,66.3,27.7,Gandhi Jayanti,1,20,Yes,Yes
Full Cream Milk (1L),South,2023-11,26365,66.32,26.7,Diwali,1,19,Yes,Yes
Full Cream Milk (1L),South,2023-12,42180,65.94,25.3,No_Festival,0,26,No,No
Full Cream Milk (1L),West,2021-01,37073,59.97,22.2,"Makar Sankranti, Republic Day",2,25,Yes,Yes
Full Cream Milk (1L),West,2021-02,36507,59.8,23.6,No_Festival,0,25,No,No
Full Cream Milk (1L),West,2021-03,35077,60.15,27.6,Holi,1,24,Yes,Yes
Full Cream Milk (1L),West,2021-04,35809,60.09,31.7,Baisakhi,1,25,Yes,Yes
Full Cream Milk (1L),West,2021-05,37606,60.23,35.7,No_Festival,0,26,No,Yes
Full Cream Milk (1L),West,2021-06,36127,59.8,32.0,No_Festival,0,23,No,No
Full Cream Milk (1L),West,2021-07,30582,59.71,28.5,No_Festival,0,22,No,Yes
Full Cream Milk (1L),West,2021-08,26259,60.06,28.1,Independence Day,1,19,Yes,Yes
Full Cream Milk (1L),West,2021-09,27450,60.06,29.5,No_Festival,0,20,No,No
Full Cream Milk (1L),West,2021-10,38010,59.97,30.2,"Gandhi Jayanti, Navratri",2,25,Yes,Yes
Full Cream Milk (1L),West,2021-11,31186,59.95,25.8,Diwali,1,21,Yes,Yes
Full Cream Milk (1L),West,2021-12,35341,59.87,22.0,No_Festival,0,24,No,No
Full Cream Milk (1L),West,2022-01,36611,62.48,22.2,"Makar Sankranti, Republic Day",2,24,Yes,Yes
Full Cream Milk (1L),West,2022-02,33769,62.98,24.5,No_Festival,0,23,No,No
Full Cream Milk (1L),West,2022-03,35235,63.08,28.1,Holi,1,23,Yes,Yes
Full Cream Milk (1L),West,2022-04,38364,63.18,31.3,Baisakhi,1,26,Yes,Yes
Full Cream Milk (1L),West,2022-05,30610,63.12,35.9,No_Festival,0,22,No,No
Full Cream Milk (1L),West,2022-06,24096,63.34,31.6,No_Festival,0,18,No,No
Full Cream Milk (1L),West,2022-07,34817,63.08,28.2,No_Festival,0,23,No,Yes
Full Cream Milk (1L),West,2022-08,33838,62.8,27.4,Independence Day,1,22,Yes,Yes
Full Cream Milk (1L),West,2022-09,34381,63.15,28.8,No_Festival,0,23,No,No
Full Cream Milk (1L),West,2022-10,38300,62.8,30.0,"Gandhi Jayanti, Diwali",2,24,Yes,Yes
Full Cream Milk (1L),West,2022-11,33737,63.36,27.0,Guru Nanak Jayanti,1,21,Yes,Yes
Full Cream Milk (1L),West,2022-12,34596,63.13,22.1,Christmas,1,24,Yes,Yes
Full Cream Milk (1L),West,2023-01,33389,66.43,22.4,"Makar Sankranti, Republic Day",2,25,Yes,Yes
Full Cream Milk (1L),West,2023-02,33459,66.05,24.4,No_Festival,0,22,No,No
Full Cream Milk (1L),West,2023-03,31912,65.89,27.6,Holi,1,23,Yes,Yes
Full Cream Milk (1L),West,2023-04,27191,66.16,31.7,No_Festival,0,20,No,Yes
Full Cream Milk (1L),West,2023-05,29930,66.07,35.8,No_Festival,0,21,No,No
Full Cream Milk (1L),West,2023-06,37448,66.24,31.6,No_Festival,0,25,No,Yes
Full Cream Milk (1L),West,2023-07,38749,65.85,28.8,No_Festival,0,25,No,No
Full Cream Milk (1L),West,2023-08,37878,65.75,28.6,"Independence Day, Raksha Bandhan",2,27,Yes,Yes
Full Cream Milk (1L),West,2023-09,35855,65.97,28.8,No_Festival,0,24,No,No
Full Cream Milk (1L),West,2023-10,32247,65.55,30.2,Gandhi Jayanti,1,23,Yes,Yes
Full Cream Milk (1L),West,2023-11,35024,66.25,25.8,"Diwali, Guru Nanak Jayanti",2,24,Yes,Yes
Full Cream Milk (1L),West,2023-12,31234,66.13,22.2,Christmas,1,22,Yes,Yes
Ghee (1L),Central,2021-01,4406,520.83,17.6,Republic Day,1,20,Yes,Yes
Ghee (1L),Central,2021-02,4424,521.16,20.8,No_Festival,0,20,No,No
Ghee (1L),Central,2021-03,5041,520.23,27.3,Holi,1,24,Yes,Yes
Ghee (1L),Central,2021-04,4803,518.66,33.1,Baisakhi,1,24,Yes,Yes
Ghee (1L),Central,2021-05,4371,519.65,38.1,No_Festival,0,23,No,Yes
Ghee (1L),Central,2021-06,4014,520.96,36.5,No_Festival,0,21,No,No
Ghee (1L),Central,2021-07,4057,517.76,30.4,No_Festival,0,20,No,Yes
Ghee (1L),Central,2021-08,4618,520.68,29.5,"Independence Day, Raksha Bandhan",2,24,Yes,Yes
Ghee (1L),Central,2021-09,4322,521.33,29.6,Janmashtami,1,22,Yes,Yes
Ghee (1L),Central,2021-10,6765,517.51,28.2,Gandhi Jayanti,1,23,Yes,Yes
Ghee (1L),Central,2021-11,6907,522.11,22.6,Guru Nanak Jayanti,1,23,Yes,Yes
Ghee (1L),Central,2021-12,6238,517.76,17.8,No_Festival,0,23,No,No
Ghee (1L),Central,2022-01,5352,543.25,17.7,"Makar Sankranti, Republic Day",2,25,Yes,Yes
Ghee (1L),Central,2022-02,3967,547.05,21.5,No_Festival,0,21,No,No
Ghee (1L),Central,2022-03,4910,549.51,27.2,No_Festival,0,25,No,No
Ghee (1L),Central,2022-04,3784,547.75,32.7,Baisakhi,1,21,Yes,Yes
Ghee (1L),Central,2022-05,4831,546.6,37.9,No_Festival,0,25,No,Yes
Ghee (1L),Central,2022-06,4332,547.9,35.9,No_Festival,0,22,No,No
Ghee (1L),Central,2022-07,4396,547.64,31.4,No_Festival,0,23,No,Yes
Ghee (1L),Central,2022-08,4780,548.19,30.7,"Raksha Bandhan, Independence Day",2,23,Yes,Yes
Ghee (1L),Central,2022-09,4662,539.58,30.4,No_Festival,0,24,No,No
Ghee (1L),Central,2022-10,7024,541.54,28.2,"Gandhi Jayanti, Diwali",2,24,Yes,Yes
Ghee (1L),Central,2022-11,5485,547.95,22.6,Guru Nanak Jayanti,1,20,Yes,Yes
Ghee (1L),Central,2022-12,6639,543.22,18.2,Christmas,1,25,Yes,Yes
Ghee (1L),Central,2023-01,4961,572.87,17.9,"Makar Sankranti, Republic Day",2,26,Yes,Yes
Ghee (1L),Central,2023-02,4799,573.38,21.5,No_Festival,0,22,No,No
Ghee (1L),Central,2023-03,3995,573.96,26.5,Holi,1,19,Yes,Yes
Ghee (1L),Central,2023-04,5519,571.67,33.0,Baisakhi,1,25,Yes,Yes
Ghee (1L),Central,2023-05,4803,571.53,38.8,No_Festival,0,26,No,No
Ghee (1L),Central,2023-06,5205,568.82,36.7,No_Festival,0,26,No,Yes
Ghee (1L),Central,2023-07,4699,571.42,31.4,No_Festival,0,25,No,No
Ghee (1L),Central,2023-08,3811,574.76,30.1,"Independence Day, Raksha Bandhan",2,21,Yes,Yes
Ghee (1L),Central,2023-09,4589,571.58,30.2,Janmashtami,1,22,Yes,Yes
Ghee (1L),Central,2023-10,5618,571.3,28.3,Gandhi Jayanti,1,21,Yes,Yes
Ghee (1L),Central,2023-11,6134,573.51,22.1,Guru Nanak Jayanti,1,22,Yes,Yes
Ghee (1L),Central,2023-12,6128,570.59,18.9,Christmas,1,21,Yes,Yes
Ghee (1L),East,2021-01,4706,518.98,18.5,"Makar Sankranti, Republic Day",2,23,Yes,Yes
Ghee (1L),East,2021-02,3630,525.05,21.3,No_Festival,0,19,No,No
Ghee (1L),East,2021-03,4579,520.25,26.6,No_Festival,0,22,No,No
Ghee (1L),East,2021-04,4048,522.61,32.4,No_Festival,0,19,No,No
Ghee (1L),East,2021-05,4837,523.2,34.7,No_Festival,0,24,No,Yes
Ghee (1L),East,2021-06,4311,522.0,32.1,No_Festival,0,24,No,No
Ghee (1L),East,2021-07,4078,520.86,29.7,No_Festival,0,23,No,Yes
Ghee (1L),East,2021-08,4694,518.31,30.0,"Independence Day, Raksha Bandhan",2,24,Yes,Yes
Ghee (1L),East,2021-09,3953,518.24,29.4,No_Festival,0,21,No,No
Ghee (1L),East,2021-10,6806,519.12,27.3,"Gandhi Jayanti, Navratri",2,24,Yes,Yes
Ghee (1L),East,2021-11,5414,520.5,22.7,Guru Nanak Jayanti,1,22,Yes,Yes
Ghee (1L),East,2021-12,6511,519.87,16.8,No_Festival,0,27,No,No
Ghee (1L),East,2022-01,5083,543.03,17.7,"Makar Sankranti, Republic Day",2,25,Yes,Yes
Ghee (1L),East,2022-02,4557,546.42,21.6,No_Festival,0,22,No,No
Ghee (1L),East,2022-03,4635,547.78,26.7,No_Festival,0,24,No,No
Ghee (1L),East,2022-04,4576,547.03,32.2,Baisakhi,1,21,Yes,Yes
Ghee (1L),East,2022-05,3662,544.66,34.6,No_Festival,0,22,No,No
Ghee (1L),East,2022-06,4291,545.83,32.5,No_Festival,0,22,No,No
Ghee (1L),East,2022-07,4997,545.77,30.2,No_Festival,0,25,No,Yes
Ghee (1L),East,2022-08,4826,544.34,30.5,Raksha Bandhan,1,23,Yes,Yes
Ghee (1L),East,2022-09,3940,546.18,29.6,No_Festival,0,21,No,No
Ghee (1L),East,2022-10,8124,547.76,27.1,"Gandhi Jayanti, Diwali",2,25,Yes,Yes
Ghee (1L),East,2022-11,6902,544.4,22.4,Guru Nanak Jayanti,1,25,Yes,Yes
Ghee (1L),East,2022-12,6583,545.46,17.0,No_Festival,0,25,No,No
Ghee (1L),East,2023-01,4347,571.91,18.5,Republic Day,1,20,Yes,Yes
Ghee (1L),East,2023-02,4100,568.35,20.9,No_Festival,0,23,No,No
Ghee (1L),East,2023-03,5355,568.94,27.5,Holi,1,24,Yes,Yes
Ghee (1L),East,2023-04,3896,576.99,32.2,Baisakhi,1,20,Yes,Yes
Ghee (1L),East,2023-05,4689,570.99,34.4,No_Festival,0,24,No,No
Ghee (1L),East,2023-06,4689,572.6,31.7,No_Festival,0,25,No,Yes
Ghee (1L),East,2023-07,4477,572.45,29.5,No_Festival,0,25,No,No
Ghee (1L),East,2023-08,4861,569.24,30.2,Raksha Bandhan,1,24,Yes,Yes
Ghee (1L),East,2023-09,4653,570.54,28.5,Janmashtami,1,24,Yes,Yes
Ghee (1L),East,2023-10,6279,570.72,26.9,Gandhi Jayanti,1,25,Yes,Yes
Ghee (1L),East,2023-11,5443,576.78,21.8,No_Festival,0,20,No,No
Ghee (1L),East,2023-12,6122,573.69,16.6,Christmas,1,23,Yes,Yes
Ghee (1L),North,2021-01,3802,516.07,14.4,No_Festival,0,19,No,No
Ghee (1L),North,2021-02,4730,516.86,16.5,No_Festival,0,23,No,No
Ghee (1L),North,2021-03,4053,519.46,23.6,Holi,1,20,Yes,Yes
Ghee (1L),North,2021-04,5623,522.19,32.3,Baisakhi,1,26,Yes,Yes
Ghee (1L),North,2021-05,3432,523.71,38.7,No_Festival,0,20,No,Yes
Ghee (1L),North,2021-06,4014,521.14,39.2,No_Festival,0,19,No,No
Ghee (1L),North,2021-07,4753,519.33,36.0,No_Festival,0,23,No,Yes
Ghee (1L),North,2021-08,3293,519.93,32.7,Independence Day,1,18,Yes,Yes
Ghee (1L),North,2021-09,4015,523.99,31.9,Janmashtami,1,22,Yes,Yes
Ghee (1L),North,2021-10,6275,519.57,26.8,Navratri,1,20,Yes,Yes
Ghee (1L),North,2021-11,6853,520.88,18.9,"Diwali, Guru Nanak Jayanti",2,25,Yes,Yes
